2014-11-04 12:00:04 +0300;1
2014-11-04 18:32:31 +0300;1
2014-11-05 02:14:01 +0300;1
2014-11-05 11:45:47 +0300;1
2014-11-05 12:46:13 +0300;1
2014-11-06 12:38:41 +0300;1
2014-11-06 12:51:43 +0300;1
2014-11-06 15:56:05 +0300;1
2014-11-06 17:59:52 +0300;1
2014-11-07 19:12:14 +0300;1
2014-11-07 22:31:20 +0300;1
2014-11-08 13:08:40 +0300;1
2014-11-08 18:15:19 +0300;1
2014-11-09 14:24:11 +0300;1
2014-11-09 19:56:24 +0300;1
2014-11-11 18:35:29 +0300;2
2014-11-12 15:57:00 +0300;1
2014-11-13 10:18:12 +0300;1
2014-11-13 17:13:24 +0300;1
2014-11-14 15:27:37 +0300;1
2014-11-15 16:09:23 +0300;1
2014-11-15 17:36:38 +0300;1
2014-11-16 12:28:00 +0300;1
2014-11-16 16:39:01 +0300;1
2014-11-16 17:44:10 +0300;1
2014-11-18 03:05:01 +0300;1
2014-11-18 16:15:37 +0300;1
2014-11-19 11:15:47 +0300;1
2014-11-19 12:36:37 +0300;1
2014-11-20 11:41:12 +0300;1
2014-11-20 14:48:45 +0300;1
2014-11-20 14:49:10 +0300;1
2014-11-20 15:20:26 +0300;1
2014-11-20 22:23:48 +0300;1
2014-11-21 15:06:29 +0300;1
2014-11-21 16:13:43 +0300;1
2014-11-21 18:26:40 +0300;1
2014-11-22 00:12:37 +0300;1
2014-11-22 04:07:46 +0300;1
2014-11-26 16:57:36 +0300;1
2014-11-26 17:39:59 +0300;1
2014-11-28 18:37:10 +0300;1
2014-11-30 17:13:44 +0300;1
2014-12-01 18:50:04 +0300;1
2014-12-02 14:12:44 +0300;1
2014-12-02 19:11:16 +0300;1
2014-12-02 20:36:35 +0300;1
2014-12-03 12:59:52 +0300;1
2014-12-03 19:48:32 +0300;1
2014-12-04 20:34:23 +0300;1
2014-12-06 14:37:27 +0300;1
2014-12-06 16:13:09 +0300;1
2014-12-06 20:18:33 +0300;1
2014-12-10 16:04:12 +0300;1
2014-12-10 18:18:45 +0300;11
2014-12-10 21:05:46 +0300;1
2014-12-11 13:56:59 +0300;1
2014-12-11 17:00:00 +0300;1
2014-12-12 08:24:14 +0300;1
2014-12-13 13:40:32 +0300;1
2014-12-13 17:58:06 +0300;1
2014-12-13 17:59:37 +0300;1
2014-12-13 18:39:20 +0300;1
2014-12-14 12:09:08 +0300;1
2014-12-14 13:55:08 +0300;1
2014-12-14 14:08:51 +0300;1
2014-12-14 16:57:06 +0300;1
2014-12-14 18:11:09 +0300;1
2014-12-14 19:19:49 +0300;1
2014-12-14 19:26:33 +0300;1
2014-12-15 16:12:04 +0300;1
2014-12-15 16:12:04 +0300;1
2014-12-15 19:28:28 +0300;2
2014-12-15 22:17:37 +0300;1
2014-12-16 16:06:57 +0300;1
2014-12-17 12:13:58 +0300;2
2014-12-17 13:41:29 +0300;1
2014-12-17 14:31:06 +0300;1
2014-12-17 15:21:47 +0300;1
2014-12-18 06:52:34 +0300;1
2014-12-18 12:46:10 +0300;1
2014-12-18 16:19:58 +0300;1
2014-12-18 21:19:12 +0300;1
2014-12-18 23:08:35 +0300;1
2014-12-19 11:38:13 +0300;1
2014-12-19 17:23:52 +0300;1
2014-12-19 18:45:08 +0300;1
2014-12-19 18:55:04 +0300;2
2014-12-20 18:32:06 +0300;1
2014-12-20 19:04:05 +0300;1
2014-12-20 21:54:52 +0300;2
2014-12-20 22:34:40 +0300;1
2014-12-21 18:11:29 +0300;1
2014-12-22 00:47:53 +0300;1
2014-12-22 15:06:30 +0300;1
2014-12-22 17:00:38 +0300;2
2014-12-22 19:19:48 +0300;1
2014-12-22 20:39:02 +0300;2
2014-12-23 16:03:16 +0300;1
2014-12-23 17:14:34 +0300;1
2014-12-24 15:44:00 +0300;1
2014-12-26 19:46:01 +0300;1
2014-12-26 21:10:27 +0300;1
2014-12-27 12:17:20 +0300;2
2014-12-29 17:15:58 +0300;2
2014-12-29 18:23:38 +0300;1
2014-12-30 18:05:39 +0300;2
2014-12-31 13:42:40 +0300;1
2015-01-01 21:44:52 +0300;1
2015-01-04 16:06:43 +0300;1
2015-01-04 16:15:09 +0300;1
2015-01-04 19:40:00 +0300;1
2015-01-07 19:36:44 +0300;1
2015-01-08 13:24:37 +0300;1
2015-01-09 15:42:24 +0300;1
2015-01-10 13:51:51 +0300;1
2015-01-10 15:32:53 +0300;1
2015-01-11 16:35:37 +0300;1
2015-01-12 15:59:56 +0300;2
2015-01-13 19:07:04 +0300;4
2015-01-13 21:23:54 +0300;1
2015-01-14 18:04:53 +0300;1
2015-01-14 19:05:18 +0300;1
2015-01-14 22:43:34 +0300;1
2015-01-15 18:31:30 +0300;1
2015-01-15 18:31:42 +0300;1
2015-01-15 19:35:01 +0300;1
2015-01-15 19:52:25 +0300;1
2015-01-16 22:20:58 +0300;1
2015-01-17 12:33:18 +0300;1
2015-01-17 14:03:19 +0300;1
2015-01-17 15:20:33 +0300;1
2015-01-17 18:21:35 +0300;2
2015-01-18 14:51:04 +0300;1
2015-01-18 17:50:51 +0300;1
2015-01-18 18:15:48 +0300;1
2015-01-19 12:59:34 +0300;1
2015-01-19 18:01:48 +0300;1
2015-01-19 18:34:36 +0300;1
2015-01-20 10:17:05 +0300;1
2015-01-20 16:28:44 +0300;1
2015-01-20 17:56:26 +0300;1
2015-01-21 15:45:16 +0300;1
2015-01-21 22:12:58 +0300;1
2015-01-22 09:53:13 +0300;1
2015-01-22 15:13:29 +0300;1
2015-01-22 21:28:03 +0300;2
2015-01-22 21:32:24 +0300;1
2015-01-22 22:37:11 +0300;1
2015-01-23 12:16:27 +0300;2
2015-01-23 18:14:01 +0300;1
2015-01-24 14:41:18 +0300;1
2015-01-24 16:21:56 +0300;1
2015-01-24 20:01:37 +0300;1
2015-01-25 12:33:00 +0300;1
2015-01-25 12:33:40 +0300;1
2015-01-25 16:27:30 +0300;1
2015-01-25 17:31:40 +0300;1
2015-01-25 17:34:00 +0300;1
2015-01-25 17:39:06 +0300;1
2015-01-26 20:12:51 +0300;1
2015-01-27 15:49:01 +0300;1
2015-01-27 19:04:37 +0300;1
2015-01-28 13:01:38 +0300;1
2015-01-28 14:39:58 +0300;1
2015-01-28 20:50:52 +0300;1
2015-01-29 14:33:20 +0300;1
2015-01-29 19:20:40 +0300;1
2015-01-29 23:16:36 +0300;1
2015-01-30 15:25:18 +0300;1
2015-01-30 15:34:21 +0300;1
2015-01-30 23:07:39 +0300;1
2015-01-31 13:42:52 +0300;2
2015-01-31 19:07:00 +0300;1
2015-02-02 13:13:52 +0300;2
2015-02-02 16:43:15 +0300;1
2015-02-03 19:59:53 +0300;1
2015-02-04 15:49:00 +0300;2
2015-02-04 16:42:00 +0300;1
2015-02-04 18:55:24 +0300;1
2015-02-04 19:50:31 +0300;1
2015-02-05 11:12:12 +0300;2
2015-02-05 13:13:09 +0300;1
2015-02-05 15:41:45 +0300;1
2015-02-05 17:07:07 +0300;1
2015-02-05 22:01:32 +0300;1
2015-02-06 10:56:27 +0300;1
2015-02-07 17:15:57 +0300;1
2015-02-07 18:38:24 +0300;1
2015-02-08 13:03:59 +0300;1
2015-02-09 13:55:32 +0300;1
2015-02-09 17:13:02 +0300;1
2015-02-09 17:20:19 +0300;1
2015-02-09 19:19:24 +0300;1
2015-02-10 01:19:22 +0300;1
2015-02-10 12:40:41 +0300;1
2015-02-10 16:08:34 +0300;1
2015-02-10 17:39:53 +0300;1
2015-02-11 13:46:51 +0300;1
2015-02-11 19:57:03 +0300;1
2015-02-12 00:54:26 +0300;1
2015-02-12 10:03:28 +0300;1
2015-02-12 11:26:41 +0300;1
2015-02-13 17:32:22 +0300;1
2015-02-14 19:05:20 +0300;1
2015-02-15 15:24:52 +0300;1
2015-02-15 15:25:08 +0300;1
2015-02-15 16:34:58 +0300;1
2015-02-15 17:50:16 +0300;1
2015-02-16 00:49:24 +0300;1
2015-02-16 16:44:21 +0300;1
2015-02-16 23:18:41 +0300;5
2015-02-17 00:25:10 +0300;1
2015-02-17 06:00:28 +0300;1
2015-02-17 15:39:15 +0300;2
2015-02-17 16:15:48 +0300;1
2015-02-17 17:37:11 +0300;1
2015-02-17 18:32:20 +0300;1
2015-02-19 02:07:24 +0300;1
2015-02-19 09:17:33 +0300;1
2015-02-19 18:39:20 +0300;2
2015-02-19 18:48:24 +0300;1
2015-02-19 19:34:44 +0300;1
2015-02-20 14:46:03 +0300;1
2015-02-20 17:02:26 +0300;1
2015-02-20 19:15:46 +0300;1
2015-02-20 21:59:13 +0300;1
2015-02-21 12:32:35 +0300;1
2015-02-21 18:10:37 +0300;1
2015-02-21 18:27:21 +0300;1
